City,Country,Latitude,Longitude,Distance
Wentworth Falls,Australia,-33.7164,150.3772,10518.61940238181
Kaitaia,New Zealand,-35.1125,173.2628,12434.755337633229
Rossford,United States,41.5832,-83.5692,11733.65152658296
Outjo,Namibia,-20.1069,16.1503,8596.92742208626
Cushing,United States,35.9798,-96.7602,12573.855797167946
Bad Marienberg,Germany,50.6519,7.9522,5981.8294076855545
Homestead Meadows South,United States,31.811,-106.1643,13059.853448498558
Insuratei,Romania,44.9167,27.6,4530.6779805511605
Nemsova,Slovakia,48.9669,18.1169,5263.308644311412
Scone,Australia,-32.0833,150.85,10453.348430513994
Plymouth Meeting,United States,40.11,-75.2794,11636.78701791638
Lawrence,United States,40.6042,-73.7149,11530.696393489368
Barrow upon Soar,United Kingdom,52.7517,-1.15,6567.088283785223
Camp Swift,United States,30.1885,-97.2933,13219.540523182197
Topsfield,United States,42.6373,-70.9425,11225.045646668896
Earlswood,United Kingdom,51.228,-0.171,6534.562370610821
Chizu,Japan,35.265,134.2267,5301.307443298674
Litchfield,United States,45.1221,-94.5255,11542.190772983826
Cumming,United States,34.2064,-84.1337,12530.846202563855
Kathleen,United States,28.1224,-82.0387,13105.20582382372
Portage,United States,40.3868,-78.6746,11721.582470107282
Linz am Rhein,Germany,50.5703,7.2847,6029.639140081634
South Elmsall,United Kingdom,53.5959,-1.2726,6557.195080773562
Fox Point,United States,43.1581,-87.9013,11659.754603647556
Beaudesert,Australia,-27.988,152.9958,10373.089205442997
Slippery Rock,United States,41.0695,-80.058,11692.625175337196
Clairton,United States,40.2976,-79.8853,11767.885344656948
Oakmont,United States,40.5201,-79.8365,11743.27806332433
Plaquemine,United States,30.2834,-91.2429,13121.565978316172
Agria,Greece,39.34,23.0133,4925.583652556164
Elkin,United States,36.2621,-80.8441,12217.547107073075
Beyram,Iran,27.4306,53.5144,2294.421862935959
Plattsmouth,United States,41.0053,-95.894,12010.158152505643
Hapeville,United States,33.6609,-84.4093,12596.350728133417
Salem Township,United States,40.4071,-79.5141,11745.327334362457
Swanton,United States,44.9081,-73.1252,11078.891007866194
Bursledon,United Kingdom,50.8847,-1.3117,6620.449658352034
Pedda Nandipadu,India,16.0728,80.3294,1661.406863478785
Chrastava,Czechia,50.817,14.9689,5487.954403507098
Crozet,United States,38.0645,-78.6962,11962.054314710513
Blaby,United Kingdom,52.5724,-1.1678,6572.160273139794
Jowzdan,Iran,32.5567,51.3725,2417.6564355210767
Peterborough,United States,42.8905,-71.9394,11237.509056493813
Valley Falls,United States,35.0073,-81.9692,12383.339382529639
Wadomari,Japan,27.3922,128.6553,5003.886458840648
Friedland,Germany,53.659,13.5397,5585.370150687892
Orindiuva,Brazil,-20.1819,-49.3508,14541.181846506985
Eagle,United States,39.6368,-106.8123,12187.753844017496
Bowleys Quarters,United States,39.3198,-76.3858,11755.658260613394
Fairview,United States,34.9296,-85.294,12485.231485572443
Yarmouth,Canada,43.8361,-66.1175,10915.755495539841
Grand Turk,Turks And Caicos Islands,21.4664,-71.136,13285.895970289383
Martins Ferry,United States,40.1014,-80.7253,11813.111514272952
Russells Point,United States,40.468,-83.8939,11860.149224735893
Port Mathurin,Mauritius,-19.6833,63.4211,5781.333086618331
Calstock,United Kingdom,50.497,-4.21,6829.02411872595
Dromana,Australia,-38.338,144.965,10420.847017024811
Milford,United States,42.587,-83.6012,11627.888530168468
West Tamworth,Australia,-31.0894,150.9436,10398.831505023736
Otis Orchards-East Farms,United States,47.703,-117.0854,11189.142266404662
Bagrationovsk,Russia,54.3833,20.6333,5128.805610926481
Bacsalmas,Hungary,46.1239,19.3261,5176.7039122403985
Blankenhain,Germany,50.86,11.3439,5742.166061676272
Hamilton,United States,42.7897,-75.494,11372.605380167655
Collins,United States,42.4908,-78.8623,11509.628061145457
Avon,United States,39.6445,-106.5133,12188.339075392312
New Inn,United Kingdom,51.691,-3.009,6715.747097384866
Pimmit Hills,United States,38.9105,-77.1991,11825.288432093997
Rittman,United States,40.9736,-81.7849,11751.519377981067
El Rio,United States,34.2452,-119.1568,12603.507251120773
Granville,United States,43.4188,-73.3086,11234.306263027633
Bahman,Iran,31.1942,52.4839,2321.8684845683933
Duanesburg,United States,42.7799,-74.1805,11328.90867427025
Zell im Wiesental,Germany,47.7069,7.8514,6029.525326378713
Monticello,United States,36.8404,-84.8506,12270.211542787289
Williamston,United States,42.6835,-84.2836,11633.933059391476
Champion Heights,United States,41.3031,-80.8514,11691.037457250926
Podborany,Czechia,50.2295,13.412,5599.6557244870355
La Habra Heights,United States,33.9602,-117.951,12661.907335979551
San Ramon,Bolivia,-13.2672,-64.6172,15627.905555600233
East Rochester,United States,43.112,-77.4869,11403.729276468901
Mulvane,United States,37.4788,-97.2724,12412.514166583434
Beerfelden,Germany,49.5676,8.9738,5922.024393361974
Looe,United Kingdom,50.354,-4.454,6849.786393149415
Bungay,United Kingdom,52.4496,1.4477,6400.5446572768315
Lynchburg,United States,35.2846,-86.3587,12474.062353218202
Camilla,United States,31.2337,-84.2089,12847.678571006369
Zarnovica,Slovakia,48.4833,18.7167,5219.190654347906
Grayvoron,Russia,50.4833,35.6667,4042.9756132580324
Iacri,Brazil,-21.8583,-50.6894,14741.755866350386
Lincoln,New Zealand,-43.64,172.486,12720.258749740142
East Shoreham,United States,40.946,-72.8811,11465.681588425288
Cheshire Village,United States,41.5026,-72.8993,11410.910302102864
Eliot,United States,43.1488,-70.786,11168.802159438002
Theodore,United States,30.5408,-88.1884,13027.751592649518
Sao Martinho,Portugal,38.8125,-9.4208,7640.1060871454765
Abercarn,United Kingdom,51.649,-3.135,6725.273188359532
Yoshinoyama,Japan,34.4,135.85,5466.579276774363
Prairie du Chien,United States,43.0429,-91.1373,11727.365796951099
Wervicq-Sud,France,50.7722,3.0478,6322.191773716291
Rodach,Germany,50.3333,10.7833,5785.485097438224
Drayton,United Kingdom,52.675,1.225,6411.250071844212
Laage,Germany,53.9322,12.3467,5663.8709234005255
Irvington,United States,41.0349,-73.8661,11493.051878378794
Prestonsburg,United States,37.6816,-82.7662,12125.301770624757
Toma,Japan,43.8281,142.5083,5834.114577568208
Gomez Farias,Mexico,29.3583,-107.7361,13322.157671784887
Rosenfeld,Germany,48.2864,8.7242,5956.55129853279
Nagyecsed,Hungary,47.8619,22.3867,4945.6483585758615
Edgemoor,United States,39.7551,-75.507,11680.744580138607
Neumarkt am Wallersee,Austria,47.9453,13.2247,5627.957578160505
Sidley,United Kingdom,50.86,0.47,6498.627717311553
Moraine,United States,39.6983,-84.2459,11950.758913827774
Laurel Bay,United States,32.4599,-80.7869,12611.527386461139
Penn Yan,United States,42.6608,-77.0536,11436.466967413804
Lanchkhuti,Georgia,42.0944,42.0417,3337.693808686835
Red Chute,United States,32.5732,-93.606,12911.362246310267
South Hill,United States,42.4113,-76.4883,11443.848530776651
Potomac Mills,United States,38.6547,-77.3012,11854.9270673016
Columbia,United States,31.2564,-89.8266,12987.232526584896
Jan Phyl Village,United States,28.0201,-81.7933,13107.376448728093
Genoa,United States,42.0926,-88.6964,11789.960423826478
Ligonier,United States,40.2348,-79.2137,11754.033681066065
Sidney,United States,47.7152,-104.168,11298.087178777629
Boischatel,Canada,46.9,-71.15,10812.429346436886
Loutolim,India,15.33,73.98,1731.5584677987522
Dalaba,Guinea,10.656,-12.272,9324.702952928803
Ridgeway,United States,43.2619,-78.3806,11415.465465810708
South Grafton,Australia,-29.715,152.9344,10473.2701009694
Kolleda,Germany,51.1667,11.2167,5749.107867901168
Glendive,United States,47.1102,-104.7069,11364.534669617384
Cuddington,United Kingdom,53.24,-2.6,6651.243430294977
Guichon,Uruguay,-32.35,-57.2,15690.996492977452
Wem,United Kingdom,52.8536,-2.7267,6668.554705271169
Ingeniero Guillermo N. Juarez,Argentina,-23.9,-61.85,15890.300608982996
Corinth,United States,43.2269,-73.8847,11273.691487009868
Encs,Hungary,48.3306,21.1217,5041.407004463923
Lackland AFB,United States,29.3867,-98.6179,13319.714857769377
Cairo,United States,42.2965,-74.0205,11371.924212087202
Lubz,Germany,53.4631,12.0283,5685.209134397336
Klingenberg am Main,Germany,49.7833,9.1833,5904.563646641458
Higashikyoshin,Japan,31.3858,130.9733,5101.54849493502
Ironwood,United States,46.4522,-90.1505,11340.36260930331
Halych,Ukraine,49.1128,24.7217,4783.374162931663
Trochtelfingen,Germany,48.3081,9.2444,5918.061414680154
Falkenberg,Germany,51.5831,13.2322,5607.497198955712
Deta,Romania,45.4,21.22,5031.695893662855
Dmitriyev-L'govskiy,Russia,52.1289,35.0756,4138.246824949229
Emporia,United States,36.6953,-77.5356,12063.50048940096
Bridgeport,United States,43.3706,-83.8828,11551.368401207383
Quintana,Brazil,-22.0725,-50.3075,14714.242137315217
Lee,United States,43.3257,-75.5175,11318.962265332397
Beilstein,Germany,49.0333,9.3167,5903.6494511127585
Geneseo,United States,41.4508,-90.154,11885.377687825589
Gammertingen,Germany,48.2494,9.2175,5920.814390423369
Vine Grove,United States,37.8133,-85.9828,12194.192832218247
Portel,Portugal,38.3,-7.7,7523.7963681550455
Kununurra,Australia,-15.7736,128.7386,7576.741662683203
Meersburg,Germany,47.6958,9.2708,5924.431496449473
Zamberk,Czechia,50.086,16.4674,5382.384784542704
Martfu,Hungary,47.017,20.284,5101.9625650651815
Devine,United States,29.1457,-98.9049,13348.541288175242
Litchfield Park,United States,33.5024,-112.3586,12813.598783196057
Liberty,United States,30.0379,-94.788,13206.960538977297
Oelwein,United States,42.6715,-91.9133,11779.359695124482
Zouar,Chad,20.45,16.5167,6090.107341692743
Grossbreitenbach,Germany,50.5833,11.012,5767.402097298649
Hurricane,United States,38.4293,-82.0168,12025.48511239129
Cottenham,United Kingdom,52.2865,0.1244,6492.175099791204
North Riverside,United States,41.8461,-87.8263,11800.114437006565
Cheverly,United States,38.9254,-76.914,11814.050790220042
Lake Murray of Richland,United States,34.1209,-81.2653,12454.173606343666
Sengiley,Russia,53.9667,48.8,3424.4182255832015
Darnestown,United States,39.096,-77.3033,11809.825474343977
Rumelange,Luxembourg,49.4597,6.0306,6134.346935658509
Valley City,United States,46.9223,-98.0055,11371.554974169163
Salem,United States,38.6048,-86.0977,12112.083546687449
Douglas,United States,42.7541,-105.3968,11847.082507666388
Hjo,Sweden,58.3044,14.2786,5565.540495128646
Pegau,Germany,51.1667,12.25,5677.145670100214
Gogolin,Poland,50.4881,18.0239,5272.32805878383
Melut,South Sudan,10.4404,32.2015,5120.882944419059
Shamong,United States,39.7781,-74.7272,11650.558817896386
Walkersville,United States,39.4832,-77.3559,11771.93339979413
Eudora,United States,38.9345,-95.0957,12230.50874527693
Killingworth,United States,41.3792,-72.5785,11411.268703590742
Garrett,United States,41.3526,-85.1238,11795.488617813133
Branford Center,United States,41.2779,-72.8148,11430.159399898725
Waikoloa Village,United States,19.9285,-155.8185,12057.69956294647
Svislach,Belarus,53.0333,24.1,4881.635170033463
Naco,Mexico,31.3269,-109.9478,13083.619262399327
Horgos,Serbia,46.1556,19.9725,5126.828225854657
Littlestown,United States,39.7452,-77.0892,11736.192973942476
Parry Sound,Canada,45.3333,-80.0333,11247.162280733906
Schriever,United States,29.7334,-90.831,13173.318799316488
Andalusia,United States,31.3101,-86.4781,12902.481106555653
Szentlorinc,Hungary,46.0422,17.9856,5280.361233752178
Mszczonow,Poland,51.9742,20.5267,5107.445221193044
Clarkston Heights-Vineland,United States,46.3876,-117.0831,11332.140033496078
Alpirsbach,Germany,48.3461,8.4039,5979.20783530253
Sabrosa,Portugal,41.2651,-7.5751,7392.394781043131
Hampstead,United States,39.6104,-76.855,11742.082917086444
Piedmont,United States,34.7074,-82.4651,12429.755827168077
Fenton,United States,42.2009,-75.8012,11442.662494433396
Howland Center,United States,41.2483,-80.7444,11693.743553527705
Carolina Beach,United States,34.0396,-77.8966,12347.979145283378
Blackwell,United States,36.8011,-97.3008,12487.773568985744
Mount Vernon,United States,41.923,-91.4244,11854.10123662673
Tabuaco,Portugal,41.1167,-7.5667,7397.659236267861
Vrbove,Slovakia,48.6208,17.7225,5292.32107481095
Pointe-Calumet,Canada,45.5,-73.97,11047.979792947772
Carrazeda de Anciaes,Portugal,41.25,-7.3,7371.514907692028
Greenville,United States,38.8866,-89.3893,12150.618569362856
Blaenavon,United Kingdom,51.7736,-3.0828,6718.6079604996
Grybow,Poland,49.6244,20.9483,5060.018921617505
Mila Doce,United States,26.223,-97.9601,13664.728552152821
Marlborough,United States,41.6331,-72.4547,11381.411235513437
Grafenwohr,Germany,49.7167,11.9,5710.686593047887
Wittenburg,Germany,53.5,11.0667,5748.748768708957
Rockford,United States,43.1266,-85.5582,11615.426950142491
Steilacoom,United States,47.1703,-122.5934,11142.308538844198
Wollochet,United States,47.2828,-122.5769,11130.702839807802
Yaphank,United States,40.8323,-72.9233,11478.58333598817
Abilene,United States,38.9229,-97.2251,12252.260541155276
Rhome,United States,33.0647,-97.4779,12902.921387049642
Povoacao,Portugal,37.746,-25.245,8922.066107817911
Newport,United States,43.3649,-72.2001,11200.011413232045
Belpre,United States,39.2815,-81.5971,11924.044128198137
Ellenville,United States,41.7009,-74.3609,11443.82498176265
Rushville,United States,39.6172,-85.4463,11988.505233443355
International Falls,United States,48.5884,-93.4083,11148.660884738187
Permet,Albania,40.2333,20.35,5140.894567026264
Piatra Olt,Romania,44.3603,24.2942,4790.445809745368
Naracoorte,Australia,-36.955,140.7429,10033.624615944398
Corowa,Australia,-35.9833,146.3833,10365.886134993689
Prosser,United States,46.2068,-119.7662,11303.926222965889
Rogersville,United States,36.4081,-83.0043,12266.330730292833
Kostelec nad Orlici,Czechia,50.1227,16.2133,5400.4932819969345
Georges,United States,39.8135,-79.7617,11814.503581358344
Headley,United Kingdom,51.1192,-0.8271,6581.804847012819
Beaubassin East / Beaubassin-est,Canada,46.1726,-64.3122,10620.277349665375
Woolgoolga,Australia,-30.115,153.2011,10519.094400482352
Hronov,Czechia,50.4797,16.1824,5402.59612015706
Jasper,United States,34.471,-84.4496,12511.512262897797
Arandu,Brazil,-23.1706,-49.0586,14640.08502399813
Nitro,United States,38.4119,-81.8194,12021.681879084375
Wainfleet,Canada,42.925,-79.375,11479.649476329832
Usolye,Russia,59.4167,56.6833,3535.7340357649027
East Glenville,United States,42.8614,-73.9206,11311.661431986573
Okehampton,United Kingdom,50.7388,-4.0041,6808.233890215
Meredith,United States,43.6301,-71.5018,11148.157789745579
Wharton,United States,40.8999,-74.5808,11532.28274878545
Traismauer,Austria,48.3333,15.7331,5439.676678583365
Johnsburg,United States,42.383,-88.2476,11750.146709392166
Buena Vista,United States,37.7319,-79.3569,12017.818952832675
Sunbury,United States,40.2485,-82.8804,11857.364851434357
Laa an der Thaya,Austria,48.7167,16.3833,5390.477092739318
Lochbuie,United States,40.0119,-104.7271,12153.564361858673
Bujor,Romania,45.8667,27.9,4514.188134825958
Heathrow,United States,28.7753,-81.3721,13014.234917513319
Richboro,United States,40.2262,-75.0006,11615.163474434481
Goondiwindi,Australia,-28.5461,150.3097,10189.128301209174
Keyser,United States,39.4394,-78.9822,11829.191800244675
Dohna,Germany,50.9547,13.8575,5565.641430287029
Holmes Chapel,United Kingdom,53.204,-2.353,6635.977819397389
Itirapua,Brazil,-20.6408,-47.2192,14357.764147835731
Beith,United Kingdom,55.7533,-4.6319,6721.371967495759
Dadaab,Kenya,0.0531,40.3086,5144.701525590625
Kusatsu,Japan,36.6206,138.5961,5654.811590870049
Cobleskill,United States,42.6841,-74.4478,11347.809570902999
Cynthiana,United States,38.386,-84.2993,12091.650587455577
Tabor City,United States,34.1538,-78.8737,12370.995894136899
Cramahe,Canada,44.0833,-77.8833,11315.80500841927
Beauceville,Canada,46.2,-70.7833,10868.520463915069
Snyderville,United States,40.7042,-111.5438,12031.196405762921
North Middlesex,Canada,43.15,-81.6333,11518.557016989518
Buena Vista,United States,43.4196,-83.8992,11546.543867211558
Armamar,Portugal,41.1167,-7.6833,7406.773179838153
Sandown,United States,42.9332,-71.1833,11205.052267216228
Carroll Township,United States,40.1142,-77.0191,11696.102877131416
Dacula,United States,33.9816,-83.8951,12547.937081739346
Allegan,United States,42.5299,-85.8462,11685.637452145282
Lincroft,United States,40.3391,-74.1283,11572.396242149165
Schuyler,United States,41.4497,-97.0619,11971.239014949031
Orange Lake,United States,41.5319,-74.0936,11451.343490103405
Tipton,United States,40.282,-86.0422,11931.011262019532
Messini,Greece,37.05,22,5046.248833879586
Swarthmore,United States,39.9023,-75.3488,11660.25290786982
Krk,Croatia,45.0261,14.5756,5553.593017296651
Neumarkt-Sankt Veit,Germany,48.3667,12.5,5677.9590379794245
Chipping Norton,United Kingdom,51.94,-1.55,6611.834603095163
Carmel Hamlet,United States,41.415,-73.6855,11448.413240144419
Hachenburg,Germany,50.6614,7.8203,5990.965144519285
Gladewater,United States,32.5426,-94.9465,12933.265804279956
Lely Resort,United States,26.0889,-81.7031,13304.713412102916
Kosciusko,United States,33.0584,-89.5893,12786.894668403444
Zalaszentgrot,Hungary,46.9469,17.0789,5345.204672691614
St. John,United States,38.7148,-90.3462,12186.649759425816
Penon Blanco,Mexico,24.7833,-104.0333,13847.920416675615
Bangor Base,United States,47.7227,-122.7146,11080.896850208646
Cumberland,United States,39.8915,-79.9898,11813.277974027433
Fegyvernek,Hungary,47.2667,20.5333,5083.158413638264
Granby,United States,42.2608,-72.5036,11320.836922544817
Karasburg,Namibia,-28.0172,18.7478,8975.30089498436
Silver Lake,United States,34.1408,-77.909,12338.078196227621
Red Lion,United States,39.8986,-76.6078,11704.282113498826
Pepper Pike,United States,41.4801,-81.4619,11689.460552833403
Echapora,Brazil,-22.4294,-50.2006,14718.834066095971
South Gate Ridge,United States,27.2856,-82.497,13208.140223370287
Hamlet,United States,34.8891,-79.7099,12323.649742752883
Olival,Portugal,41.0711,-8.5272,7474.484965318514
Bensley,United States,37.447,-77.442,11983.337980507345
Balozi,Latvia,56.875,24.1194,4961.908515407378
Myrina,Greece,39.8797,25.0742,4744.37327493744
Combee Settlement,United States,28.0596,-81.9053,13107.148885361
Lionville,United States,40.0524,-75.644,11655.430662659712
White Oak,United States,32.5313,-94.8564,12933.350461718825
North East,United States,42.2,-79.825,11568.089391014566
Amqui,Canada,48.4667,-67.4333,10525.831014745741
Norderney,Germany,53.7072,7.1469,6005.8404054936345
Zelezny Brod,Czechia,50.6428,15.2542,5468.075226857525
Dobrany,Czechia,49.6549,13.2931,5611.038287133574
Sainte-Catherine-de-la-Jacques-Cartier,Canada,46.85,-71.6167,10833.563433542407
Barnhart,United States,38.336,-90.4046,12228.929920775949
"Islamorada, Village of Islands",United States,24.9408,-80.6097,13382.453739704162
Horezu,Romania,45.1433,23.9917,4814.893614438318
Anhembi,Brazil,-22.7897,-48.1278,14535.91022621587
Mascotte,United States,28.611,-81.9107,13049.930078078993
Bataszek,Hungary,46.1833,18.7167,5223.410163914613
Asakawa,Japan,37.0808,140.4128,5801.3595694780215
Jedlicze,Poland,49.7164,21.6456,5010.502915821326
Delle,France,47.5069,6.9981,6096.090655042673
Ohio,United States,40.5425,-80.0926,11748.550761041412
South Run,United States,38.7467,-77.2754,11844.636193525876
Gulf Park Estates,United States,30.3801,-88.7581,13058.449838955823
Zubtsov,Russia,56.1667,34.5833,4327.5713956384425
Pass Christian,United States,30.327,-89.2436,13075.21482941512
Balkany,Hungary,47.7694,21.8569,4984.813812098654
Neustadt,Germany,49.7306,12.1706,5691.174822076793
Cobram,Australia,-35.9667,145.65,10311.681339200666
Jeanerette,United States,29.9157,-91.6758,13169.871512724452
Waveland,United States,30.293,-89.3904,13082.158694239975
Forest Hills,United States,40.4251,-79.8544,11753.696015856995
Rowley,United States,42.7224,-70.8883,11214.60884536169
Lubizhde,Kosovo,42.238,20.7615,5085.202249337447
Marsh Harbour,"Bahamas, The",26.4,-77.17,13094.823280767117
Tarleton,United Kingdom,53.678,-2.841,6656.776788033236
Mattapoisett,United States,41.6687,-70.817,11315.377930278288
Antis,United States,40.6221,-78.3563,11687.295277726336
Clarenville,Canada,48.1566,-53.965,9976.519923124535
Inverness Highlands South,United States,28.8007,-82.3371,13044.581036423551
Geisingen,Germany,47.9222,8.6464,5967.450410090673
Bridgeport,United States,33.21,-97.7708,12889.336441767224
Port Saint John's,South Africa,-31.6288,29.5369,8537.112491170355
Oberlungwitz,Germany,50.7833,12.7167,5646.276153914888
Stone Mountain,United States,33.8034,-84.1724,12574.626638473743
Mont-Joli,Canada,48.58,-68.18,10542.354107739768
Sursk,Russia,53.0833,45.7,3535.780428247563
Glucksburg,Germany,54.8336,9.55,5843.436181887776
Wolfeboro,United States,43.6117,-71.1705,11137.694547217932
East Foothills,United States,37.3827,-121.8138,12202.138731394334
California,United States,40.0692,-79.9152,11792.545830198333
Ardud,Romania,47.6333,22.8833,4907.493257965693
New Castle,United States,39.5776,-107.5267,12190.38722482831
St. Robert,United States,37.8244,-92.1532,12313.630182302832
Gildersome,United Kingdom,53.759,-1.6322,6577.0304303069315
Rotha,Germany,51.1972,12.4172,5665.362593696818
Kojetin,Czechia,49.3518,17.3021,5322.555287397052
Dabrowa Bialostocka,Poland,53.65,23.35,4941.561967655031
Matsuzaki,Japan,34.7531,138.7789,5718.197456360902
Figueira de Castelo Rodrigo,Portugal,40.9,-6.9667,7359.246752907824
Wainwright,Canada,52.8333,-110.8667,10699.270349550436
Burntisland,United Kingdom,56.06,-3.231,6629.020080317905
Iowa Park,United States,33.9622,-98.6819,12812.854393072941
Donji Miholjac,Croatia,45.75,18.15,5269.203217485471
Pigeon Forge,United States,35.7977,-83.5623,12346.461083458542
Huntington Woods,United States,42.4816,-83.1685,11628.423291710333
Lecanto,United States,28.8359,-82.488,13045.938249931363
Taiacu,Brazil,-21.1439,-48.5128,14503.323703714817
Blahovishchenske,Ukraine,48.3197,30.2353,4370.986615606493
Maffra,Australia,-37.95,146.983,10537.47805922003
Richmond,United States,42.8094,-82.7518,11583.288787442056
Ingeniero Jacobacci,Argentina,-41.3,-69.5833,16798.782897005247
Homer,United States,42.6661,-76.1701,11407.485331641472
Stowe,United States,40.4829,-80.0734,11754.191930567764
Oakland,United States,44.5595,-69.7328,10990.652102241942
Tahmoor,Australia,-34.2233,150.5928,10566.68389045055
Lake Alfred,United States,28.1041,-81.7264,13096.315688378558
Mayfield,United States,43.1248,-74.26,11296.934721883996
Morris Plains,United States,40.8357,-74.4786,11535.106426992967
Lambert's Bay,South Africa,-32.0833,18.3,9311.760182818633
Pinxton,United Kingdom,53.0905,-1.3237,6571.215421203003
Powell,United States,44.7958,-108.7681,11603.913712305999
Ashburnham,United States,42.659,-71.9252,11259.917630281314
Glyncorrwg,United Kingdom,51.6776,-3.6292,6757.6914991961885
Contrecoeur,Canada,45.85,-73.2333,10988.257902210034
Corcoran,United States,45.1089,-93.5837,11533.321302650176
Walker,United States,30.485,-90.8656,13092.250928164454
Wilkins,United States,40.4265,-79.823,11752.61141808239
Spangenberg,Germany,51.1167,9.6667,5857.3723198627185
Woodend,Australia,-37.363,144.526,10324.756536243005
Dennis,United States,39.2019,-74.8188,11711.940756410906
Elva,Estonia,58.2275,26.4158,4867.637008379559
New Whiteland,United States,39.5617,-86.0996,12009.544005997335
Sylvester,United States,31.53,-83.8338,12805.276573335424
Holly Springs,United States,34.7768,-89.4466,12597.65324355349
Boonville,United States,38.0469,-87.2846,12198.723407894064
Inverloch,Australia,-38.6334,145.7278,10493.71834806254
Murillo,United States,26.2642,-98.1233,13661.644724607973
Orange Beach,United States,30.2941,-87.5851,13039.571227231652
Solvay,United States,43.0573,-76.2126,11368.979427271202
Whittlesea,Australia,-37.5139,145.114,10376.306864957227
Galax,United States,36.6661,-80.9176,12177.670000583308
Newberry,United States,29.6385,-82.6057,12965.85909709242
Lebanon,United States,43.4033,-70.9115,11148.521578564965
Glenwood,United States,41.0446,-95.7408,12004.337807815855
Vesyegonsk,Russia,58.65,37.2667,4303.085171264264
Zhur,Kosovo,42.1639,20.6211,5097.3796269792865
Kenedy,United States,28.8176,-97.8518,13376.456402840005
Hillandale,United States,39.0254,-76.9751,11805.92416613887
Edinboro,United States,41.8762,-80.1246,11610.465245567717
Murashi,Russia,59.3833,48.9667,3813.412925861168
Addis,United States,30.3652,-91.2659,13113.096976825418
Verona,United States,43.1592,-75.6189,11339.216777663985
Fruit Heights,United States,41.0277,-111.9081,11991.413505851311
Pratt,United States,37.6764,-98.7451,12401.334280209227
Colombia,Brazil,-20.1758,-48.6889,14477.621318134732
Swanwick,United Kingdom,53.075,-1.398,6576.4178679601655
Morahalom,Hungary,46.2167,19.8833,5133.555684140971
Gloggnitz,Austria,47.6758,15.9383,5427.508669172012
Hustopece,Czechia,48.9409,16.7376,5364.040896842095
Demidov,Russia,55.2667,31.5167,4471.740504496551
Khur,Iran,33.775,55.0831,2074.127712550519
Pea Ridge,United States,38.4154,-82.3188,12035.468826369268
Nabburg,Germany,49.4533,12.1808,5692.450033000079
Tsarevo,Bulgaria,42.1708,27.8511,4502.1107543744765
Bad Honningen,Germany,50.5178,7.3086,6028.6263934708295
Hethersett,United Kingdom,52.5983,1.1833,6415.441598347014
Brownville,United States,44.0298,-76.053,11264.682482563037
Wescosville,United States,40.5617,-75.5489,11600.48444358263
Chelan,United States,47.8414,-120.0263,11123.077808549126
Blue Bell,United States,40.1474,-75.2687,11632.626078413625
Nephi,United States,39.7072,-111.8323,12137.733659581752
Pea Ridge,United States,36.449,-94.1211,12492.563352355397
Kingston,United States,42.9156,-71.0665,11202.37314539219
Blakely,United States,41.4859,-75.6012,11508.544782910885
Covedale,United States,39.1267,-84.637,12021.323515357082
Montgomery Township,United States,39.7717,-77.8979,11760.190900443591
Gelnica,Slovakia,48.855,20.9397,5056.814742746047
Figueiro dos Vinhos,Portugal,39.9,-8.2667,7502.27404829671
Twin Lakes,United States,42.5192,-88.2489,11735.429811148055
East Calder,United Kingdom,55.896,-3.462,6646.599934913977
Fishhook,United States,61.711,-149.2657,8940.149180395982
Everman,United States,32.6296,-97.2827,12949.327339392414
Union Gap,United States,46.5566,-120.4977,11251.935647382614
Saint-Joseph-du-Lac,Canada,45.5333,-74,11045.619442654872
Satsuma,United States,30.8577,-88.0632,12990.639718350589
Heathcote,United States,40.3908,-74.5756,11583.378604047024
Kirton,United Kingdom,52.9278,-0.0598,6491.494213270701
Temnikov,Russia,54.6333,43.2167,3764.97196227829
Lutjenburg,Germany,54.2947,10.5914,5777.811948225189
Vilseck,Germany,49.6,11.8,5718.754988403478
Riviersonderend,South Africa,-34.15,19.9,9359.409343493193
Fort Edward,United States,43.2294,-73.56,11262.109288298401
Chamberlayne,United States,37.628,-77.4288,11964.361450983117
Dyce,United Kingdom,57.2031,-2.192,6544.17219198861
Keyes,United States,37.5618,-120.9088,12205.887606285098
Slanic,Romania,45.2333,25.9392,4662.571200363116
Sheridan,United States,39.6466,-105.0181,12193.479948549506
Leonardtown,United States,38.3039,-76.6396,11867.952275524352
Steyning,United Kingdom,50.8868,-0.3279,6552.910564808478
Naples Park,United States,26.2633,-81.8094,13290.4480940892
Hope,Canada,49.3858,-121.4419,10930.002392319187
Gimli,Canada,50.6619,-97.0297,10951.142050489156
Limbourg,Belgium,50.6122,5.9403,6123.268678148389
Eastman,United States,32.1973,-83.1714,12715.028611775087
West Greenwich,United States,41.6291,-71.6671,11352.078351142249
Dusheti,Georgia,42.0845,44.6961,3123.3467469822303
South Monroe,United States,41.893,-83.4179,11697.02357514251
Corry,United States,41.9259,-79.6358,11591.113214598205
University at Buffalo,United States,43.0025,-78.7887,11454.439225998329
Silveiras,Brazil,-22.6639,-44.8528,14218.915948458794
Solt,Hungary,46.8008,19.0042,5199.457819122058
Mims,United States,28.6928,-80.8468,13004.250100292293
Tyniste nad Orlici,Czechia,50.1514,16.0778,5410.132847762306
